id_contrato;ano_mes;mes_vida;saldo_devedor;status_mes
CTR-000016;2023-12;32;103495,08;ativo
CTR-000016;2024-01;33;101899,56;ativo
CTR-000016;2024-02;34;100266,92;ativo
CTR-000016;2024-03;35;98596,29;ativo
CTR-000016;2024-04;36;96886,81;ativo
CTR-000016;2024-05;37;95137,55;ativo
CTR-000016;2024-06;38;93347,6;ativo
CTR-000016;2024-07;39;91516,0;ativo
CTR-000016;2024-08;40;89641,8;ativo
CTR-000016;2024-09;41;87723,99;ativo
CTR-000016;2024-10;42;85761,57;ativo
CTR-000016;2024-11;43;83753,5;ativo
CTR-000016;2024-12;44;81698,71;ativo
CTR-000016;2025-01;45;79596,11;ativo
CTR-000016;2025-02;46;77444,6;ativo
CTR-000016;2025-03;47;75243,04;ativo
CTR-000016;2025-04;48;72990,27;ativo
CTR-000016;2025-05;49;70685,08;ativo
CTR-000016;2025-06;50;68326,26;ativo
CTR-000016;2025-07;51;65912,57;ativo
CTR-000016;2025-08;52;63442,73;ativo
CTR-000016;2025-09;53;60915,43;ativo
CTR-000016;2025-10;54;58329,34;ativo
CTR-000016;2025-11;55;55683,08;ativo
CTR-000016;2025-12;56;52975,26;ativo
CTR-000016;2026-01;57;50204,44;ativo
CTR-000016;2026-02;58;47369,17;ativo
CTR-000016;2026-03;59;44467,93;ativo
CTR-000017;2016-10;1;40067,34;ativo
CTR-000017;2016-11;2;39706,02;ativo
CTR-000017;2016-12;3;39337,47;ativo
CTR-000017;2017-01;4;38961,54;ativo
CTR-000017;2017-02;5;38578,08;ativo
CTR-000017;2017-03;6;38186,95;ativo
CTR-000017;2017-04;7;37788,0;ativo
CTR-000017;2017-05;8;37381,06;ativo
CTR-000017;2017-06;9;36965,97;ativo
CTR-000017;2017-07;10;36542,57;ativo
CTR-000017;2017-08;11;36110,7;ativo
CTR-000017;2017-09;12;35670,19;ativo
CTR-000017;2017-10;13;35220,86;ativo
CTR-000017;2017-11;14;34762,54;ativo
CTR-000017;2017-12;15;34295,04;ativo
CTR-000017;2018-01;16;33818,19;ativo
CTR-000017;2018-02;17;33331,79;ativo
CTR-000017;2018-03;18;32835,66;ativo
CTR-000017;2018-04;19;32329,6;ativo
CTR-000017;2018-05;20;31813,4;ativo
CTR-000017;2018-06;21;31286,88;ativo
CTR-000017;2018-07;22;30749,82;ativo
CTR-000017;2018-08;23;30202,01;ativo
CTR-000017;2018-09;24;29643,23;ativo
CTR-000017;2018-10;25;29073,27;ativo
CTR-000017;2018-11;26;28491,9;ativo
CTR-000017;2018-12;27;27898,9;ativo
CTR-000017;2019-01;28;27294,03;ativo
CTR-000017;2019-02;29;26677,05;ativo
CTR-000017;2019-03;30;26047,72;ativo
CTR-000017;2019-04;31;25405,8;ativo
CTR-000017;2019-05;32;24751,03;ativo
CTR-000017;2019-06;33;24083,15;ativo
CTR-000017;2019-07;34;23401,91;ativo
CTR-000017;2019-08;35;22707,03;ativo
CTR-000017;2019-09;36;21998,24;ativo
CTR-000017;2019-10;37;21275,27;ativo
CTR-000017;2019-11;38;20537,82;ativo
CTR-000017;2019-12;39;19785,62;ativo
CTR-000017;2020-01;40;19018,36;ativo
CTR-000017;2020-02;41;18235,74;ativo
CTR-000017;2020-03;42;17437,46;ativo
CTR-000017;2020-04;43;16623,2;ativo
CTR-000017;2020-05;44;15792,65;ativo
CTR-000017;2020-06;45;14945,47;ativo
CTR-000017;2020-07;46;14081,33;ativo
CTR-000017;2020-08;47;13199,9;ativo
CTR-000017;2020-09;48;12300,83;ativo
CTR-000017;2020-10;49;11383,76;ativo
CTR-000017;2020-11;50;10448,34;ativo
CTR-000017;2020-12;51;9494,19;ativo
CTR-000017;2021-01;52;8520,95;ativo
CTR-000017;2021-02;53;7528,23;ativo
CTR-000017;2021-03;54;6515,64;ativo
CTR-000017;2021-04;55;5482,78;ativo
CTR-000017;2021-05;56;4429,25;ativo
CTR-000017;2021-06;57;3354,63;ativo
CTR-000017;2021-07;58;2258,51;ativo
CTR-000017;2021-08;59;1140,44;ativo
CTR-000017;2021-09;60;0,0;ativo
CTR-000018;2018-10;1;6872,59;ativo
CTR-000018;2018-11;2;6850,25;ativo
CTR-000018;2018-12;3;6827,41;ativo
CTR-000018;2019-01;4;6804,08;ativo
CTR-000018;2019-02;5;6780,25;ativo
CTR-000018;2019-03;6;6755,9;ativo
CTR-000018;2019-04;7;6731,02;ativo
CTR-000018;2019-05;8;6705,61;ativo
CTR-000018;2019-06;9;6679,64;ativo
CTR-000018;2019-07;10;6653,11;ativo
CTR-000018;2019-08;11;6626,01;ativo
CTR-000018;2019-09;12;6598,31;ativo
CTR-000018;2019-10;13;6570,02;ativo
CTR-000018;2019-11;14;6541,12;ativo
CTR-000018;2019-12;15;6511,58;ativo
CTR-000018;2020-01;16;6481,41;ativo
CTR-000018;2020-02;17;6450,59;ativo
CTR-000018;2020-03;18;6419,1;ativo
CTR-000018;2020-04;19;6386,92;ativo
CTR-000018;2020-05;20;6354,05;ativo
CTR-000018;2020-06;21;6320,46;ativo
CTR-000018;2020-07;22;6286,15;ativo
CTR-000018;2020-08;23;6251,1;ativo
CTR-000018;2020-09;24;6215,28;ativo
CTR-000018;2020-10;25;6178,69;ativo
CTR-000018;2020-11;26;6141,31;ativo
CTR-000018;2020-12;27;6103,11;ativo
CTR-000018;2021-01;28;6064,09;ativo
CTR-000018;2021-02;29;6024,22;ativo
CTR-000018;2021-03;30;5983,49;ativo
CTR-000018;2021-04;31;5941,88;ativo
CTR-000018;2021-05;32;5899,37;ativo
CTR-000018;2021-06;33;5855,93;ativo
CTR-000018;2021-07;34;5811,55;ativo
CTR-000018;2021-08;35;5766,21;ativo
CTR-000018;2021-09;36;5719,89;ativo
CTR-000018;2021-10;37;5672,57;ativo
CTR-000018;2021-11;38;5624,22;ativo
CTR-000018;2021-12;39;5574,82;ativo
CTR-000018;2022-01;40;5524,35;ativo
CTR-000018;2022-02;41;5472,79;ativo
CTR-000018;2022-03;42;5420,11;ativo
CTR-000018;2022-04;43;5366,29;ativo
CTR-000018;2022-05;44;5311,31;ativo
CTR-000018;2022-06;45;5255,13;ativo
CTR-000018;2022-07;46;5197,73;ativo
CTR-000018;2022-08;47;5139,09;ativo
CTR-000018;2022-09;48;5079,19;ativo
CTR-000018;2022-10;49;5017,98;ativo
CTR-000018;2022-11;50;4955,45;ativo
CTR-000018;2022-12;51;4891,56;ativo
CTR-000018;2023-01;52;4826,29;ativo
CTR-000018;2023-02;53;4759,6;ativo
CTR-000018;2023-03;54;4691,47;ativo
CTR-000018;2023-04;55;4621,86;ativo
CTR-000018;2023-05;56;4550,74;ativo
CTR-000018;2023-06;57;4478,09;ativo
CTR-000018;2023-07;58;4403,86;ativo
CTR-000018;2023-08;59;4328,02;ativo
CTR-000018;2023-09;60;4250,54;ativo
CTR-000018;2023-10;61;4171,37;ativo
CTR-000018;2023-11;62;4090,5;ativo
CTR-000018;2023-12;63;4007,87;ativo
CTR-000018;2024-01;64;3923,45;ativo
CTR-000018;2024-02;65;3837,2;ativo
CTR-000018;2024-03;66;3749,08;ativo
CTR-000018;2024-04;67;3659,06;ativo
CTR-000018;2024-05;68;3567,08;ativo
CTR-000018;2024-06;69;3473,11;ativo
CTR-000018;2024-07;70;3377,11;ativo
CTR-000018;2024-08;71;3279,02;ativo
CTR-000018;2024-09;72;3178,81;ativo
CTR-000018;2024-10;73;3076,43;ativo
CTR-000018;2024-11;74;2971,83;ativo
CTR-000018;2024-12;75;2864,96;ativo
CTR-000018;2025-01;76;2755,78;ativo
CTR-000018;2025-02;77;2644,23;ativo
CTR-000018;2025-03;78;2530,26;ativo
CTR-000018;2025-04;79;2413,83;ativo
CTR-000018;2025-05;80;2294,87;ativo
CTR-000018;2025-06;81;2173,34;ativo
CTR-000018;2025-07;82;2049,17;ativo
CTR-000018;2025-08;83;1922,31;ativo
CTR-000018;2025-09;84;1792,7;ativo
CTR-000018;2025-10;85;1660,29;ativo
CTR-000018;2025-11;86;1525,0;ativo
CTR-000018;2025-12;87;1386,79;ativo
CTR-000018;2026-01;88;1245,58;ativo
CTR-000018;2026-02;89;1101,31;ativo
CTR-000018;2026-03;90;953,91;ativo
CTR-000019;2019-12;1;16879,97;ativo
CTR-000019;2020-01;2;16627,15;ativo
CTR-000019;2020-02;3;16370,66;ativo
CTR-000019;2020-03;4;16110,43;ativo
CTR-000019;2020-04;5;15846,43;ativo
CTR-000019;2020-05;6;15578,58;ativo
CTR-000019;2020-06;7;15306,84;ativo
CTR-000019;2020-07;8;15031,15;ativo
CTR-000019;2020-08;9;14751,46;ativo
CTR-000019;2020-09;10;14467,69;ativo
CTR-000019;2020-10;11;14179,8;ativo
CTR-000019;2020-11;12;13887,73;ativo
CTR-000019;2020-12;13;13591,41;ativo
CTR-000019;2021-01;14;13290,78;ativo
CTR-000019;2021-02;15;12985,78;ativo
CTR-000019;2021-03;16;12676,34;ativo
CTR-000019;2021-04;17;12362,41;ativo
CTR-000019;2021-05;18;12043,92;ativo
CTR-000019;2021-06;19;11720,79;ativo
CTR-000019;2021-07;20;11392,97;ativo
CTR-000019;2021-08;21;11060,38;ativo
CTR-000019;2021-09;22;10722,95;ativo
CTR-000019;2021-10;23;10380,62;ativo
CTR-000019;2021-11;24;10033,31;ativo
CTR-000019;2021-12;25;9680,96;ativo
CTR-000019;2022-01;26;9323,48;ativo
CTR-000019;2022-02;27;8960,8;ativo
CTR-000019;2022-03;28;8592,85;ativo
CTR-000019;2022-04;29;8219,56;ativo
CTR-000019;2022-05;30;7840,83;ativo
CTR-000019;2022-06;31;7456,6;ativo
CTR-000019;2022-07;32;7066,78;ativo
CTR-000019;2022-08;33;6671,3;ativo
CTR-000019;2022-09;34;6270,07;ativo
CTR-000019;2022-10;35;5863,0;ativo
CTR-000019;2022-11;36;5450,02;ativo
CTR-000019;2022-12;37;5031,03;ativo
CTR-000019;2023-01;38;4605,95;ativo
CTR-000019;2023-02;39;4174,69;ativo
CTR-000019;2023-03;40;3737,16;ativo
CTR-000019;2023-04;41;3293,27;ativo
CTR-000019;2023-05;42;2842,93;ativo
CTR-000019;2023-06;43;2386,04;ativo
CTR-000019;2023-07;44;1922,51;ativo
CTR-000019;2023-08;45;1452,23;ativo
CTR-000019;2023-09;46;975,13;ativo
CTR-000019;2023-10;47;491,08;ativo
CTR-000019;2023-11;48;0,0;ativo
CTR-000020;2016-09;1;36463,83;ativo
CTR-000020;2016-10;2;36124,22;ativo
CTR-000020;2016-11;3;35778,14;ativo
CTR-000020;2016-12;4;35425,45;ativo
CTR-000020;2017-01;5;35066,05;ativo
CTR-000020;2017-02;6;34699,8;ativo
CTR-000020;2017-03;7;34326,56;ativo
CTR-000020;2017-04;8;33946,21;ativo
CTR-000020;2017-05;9;33558,61;ativo
CTR-000020;2017-06;10;33163,62;ativo
CTR-000020;2017-07;11;32761,11;ativo
CTR-000020;2017-08;12;32350,92;ativo
CTR-000020;2017-09;13;31932,91;ativo
CTR-000020;2017-10;14;31506,94;ativo
CTR-000020;2017-11;15;31072,84;ativo
CTR-000020;2017-12;16;30630,47;ativo
CTR-000020;2018-01;17;30179,67;ativo
CTR-000020;2018-02;18;29720,28;ativo
CTR-000020;2018-03;19;29252,13;ativo
CTR-000020;2018-04;20;28775,05;ativo
CTR-000020;2018-05;21;28288,89;ativo
CTR-000020;2018-06;22;27793,45;ativo
CTR-000020;2018-07;23;27288,58;ativo
CTR-000020;2018-08;24;26774,07;ativo
CTR-000020;2018-09;25;26249,77;ativo
CTR-000020;2018-10;26;25715,47;ativo
CTR-000020;2018-11;27;25170,98;ativo
CTR-000020;2018-12;28;24616,11;ativo
CTR-000020;2019-01;29;24050,67;ativo
CTR-000020;2019-02;30;23474,46;ativo
CTR-000020;2019-03;31;22887,25;ativo
CTR-000020;2019-04;32;22288,86;ativo
CTR-000020;2019-05;33;21679,06;ativo
CTR-000020;2019-06;34;21057,64;ativo
CTR-000020;2019-07;35;20424,37;ativo
CTR-000020;2019-08;36;19779,03;ativo
CTR-000020;2019-09;37;19121,39;ativo
CTR-000020;2019-10;38;18451,21;ativo
CTR-000020;2019-11;39;17768,26;ativo
CTR-000020;2019-12;40;17072,29;ativo
CTR-000020;2020-01;41;16363,06;ativo
CTR-000020;2020-02;42;15640,31;ativo
CTR-000020;2020-03;43;14903,78;ativo
CTR-000020;2020-04;44;14153,21;ativo
CTR-000020;2020-05;45;13388,34;ativo
CTR-000020;2020-06;46;12608,89;ativo
CTR-000020;2020-07;47;11814,58;ativo
CTR-000020;2020-08;48;11005,12;ativo
CTR-000020;2020-09;49;10180,25;ativo
CTR-000020;2020-10;50;9339,64;ativo
CTR-000020;2020-11;51;8483,02;ativo
CTR-000020;2020-12;52;7610,06;ativo
CTR-000020;2021-01;53;6720,47;ativo
CTR-000020;2021-02;54;5813,92;ativo
CTR-000020;2021-03;55;4890,09;ativo
CTR-000020;2021-04;56;3948,65;ativo
CTR-000020;2021-05;57;2989,27;ativo
CTR-000020;2021-06;58;2011,6;ativo
CTR-000020;2021-07;59;1015,3;ativo
CTR-000020;2021-08;60;0,0;ativo
CTR-000021;2025-04;1;41011,35;ativo
CTR-000021;2025-05;2;40194,48;ativo
CTR-000021;2025-06;3;39361,09;ativo
CTR-000021;2025-07;4;38510,84;ativo
CTR-000021;2025-08;5;37643,39;ativo
CTR-000021;2025-09;6;36758,4;ativo
CTR-000021;2025-10;7;35855,52;ativo
CTR-000021;2025-11;8;34934,36;ativo
CTR-000021;2025-12;9;33994,58;ativo
CTR-000021;2026-01;10;33035,79;ativo
CTR-000021;2026-02;11;32057,61;ativo
CTR-000021;2026-03;12;31059,64;ativo
CTR-000022;2025-08;1;5768,91;ativo
CTR-000022;2025-09;2;5647,08;ativo
CTR-000022;2025-10;3;5523,17;ativo
CTR-000022;2025-11;4;5397,15;ativo
CTR-000022;2025-12;5;5268,97;ativo
CTR-000022;2026-01;6;5138,61;ativo
CTR-000022;2026-02;7;5006,02;ativo
CTR-000022;2026-03;8;4871,17;ativo
CTR-000023;2021-04;1;42227,86;ativo
CTR-000023;2021-05;2;41824,6;ativo
CTR-000023;2021-06;3;41413,95;ativo
CTR-000023;2021-07;4;40995,78;ativo
CTR-000023;2021-08;5;40569,95;ativo
CTR-000023;2021-09;6;40136,32;ativo
CTR-000023;2021-10;7;39694,75;ativo
CTR-000023;2021-11;8;39245,09;ativo
CTR-000023;2021-12;9;38787,19;ativo
CTR-000023;2022-01;10;38320,9;ativo
CTR-000023;2022-02;11;37846,08;ativo
CTR-000023;2022-03;12;37362,55;ativo
CTR-000023;2022-04;13;36870,17;ativo
CTR-000023;2022-05;14;36368,77;ativo
CTR-000023;2022-06;15;35858,19;ativo
CTR-000023;2022-07;16;35338,26;ativo
CTR-000023;2022-08;17;34808,8;ativo
CTR-000023;2022-09;18;34269,64;ativo
CTR-000023;2022-10;19;33720,61;ativo
CTR-000023;2022-11;20;33161,52;ativo
CTR-000023;2022-12;21;32592,19;ativo
CTR-000023;2023-01;22;32012,43;ativo
CTR-000023;2023-02;23;31422,05;ativo
CTR-000023;2023-03;24;30820,86;ativo
CTR-000023;2023-04;25;30208,65;ativo
CTR-000023;2023-05;26;29585,23;ativo
CTR-000023;2023-06;27;28950,4;ativo
CTR-000023;2023-07;28;28303,93;ativo
CTR-000023;2023-08;29;27645,62;ativo
CTR-000023;2023-09;30;26975,26;ativo
CTR-000023;2023-10;31;26292,61;ativo
CTR-000023;2023-11;32;25597,47;ativo
CTR-000023;2023-12;33;24889,59;ativo
CTR-000023;2024-01;34;24168,74;ativo
CTR-000023;2024-02;35;23434,69;ativo
CTR-000023;2024-03;36;22687,19;ativo
CTR-000023;2024-04;37;21926,0;ativo
CTR-000023;2024-05;38;21150,87;ativo
CTR-000023;2024-06;39;20361,54;ativo
CTR-000023;2024-07;40;19557,75;ativo
CTR-000023;2024-08;41;18739,24;ativo
CTR-000023;2024-09;42;17905,74;ativo
CTR-000023;2024-10;43;17056,97;ativo
CTR-000023;2024-11;44;16192,65;ativo
CTR-000023;2024-12;45;15312,5;ativo
CTR-000023;2025-01;46;14416,23;ativo
CTR-000023;2025-02;47;13503,54;ativo
CTR-000023;2025-03;48;12574,14;ativo
CTR-000023;2025-04;49;11627,71;ativo
CTR-000023;2025-05;50;10663,94;ativo
CTR-000023;2025-06;51;9682,52;ativo
CTR-000023;2025-07;52;8683,13;ativo
CTR-000023;2025-08;53;7665,43;ativo
CTR-000023;2025-09;54;6629,09;ativo
CTR-000023;2025-10;55;5573,76;ativo
CTR-000023;2025-11;56;4499,1;ativo
CTR-000023;2025-12;57;3404,77;ativo
CTR-000023;2026-01;58;2290,38;ativo
CTR-000023;2026-02;59;1155,58;ativo
CTR-000023;2026-03;60;0,0;ativo
CTR-000024;2021-07;1;29605,91;ativo
CTR-000024;2021-08;2;29460,72;ativo
CTR-000024;2021-09;3;29312,69;ativo
CTR-000024;2021-10;4;29161,76;ativo
CTR-000024;2021-11;5;29007,89;ativo
CTR-000024;2021-12;6;28851,01;ativo
CTR-000024;2022-01;7;28691,06;ativo
CTR-000024;2022-02;8;28527,99;ativo
CTR-000024;2022-03;9;28361,73;ativo
CTR-000024;2022-04;10;28192,22;ativo
CTR-000024;2022-05;11;28019,4;ativo
CTR-000024;2022-06;12;27843,2;ativo
CTR-000024;2022-07;13;27663,56;ativo
CTR-000024;2022-08;14;27480,4;ativo
CTR-000024;2022-09;15;27293,67;ativo
CTR-000024;2022-10;16;27103,29;ativo
CTR-000024;2022-11;17;26909,19;ativo
CTR-000024;2022-12;18;26711,29;ativo
CTR-000024;2023-01;19;26509,53;ativo
CTR-000024;2023-02;20;26303,82;ativo
CTR-000024;2023-03;21;26094,1;ativo
CTR-000024;2023-04;22;25880,27;ativo
CTR-000024;2023-05;23;25662,27;ativo
CTR-000024;2023-06;24;25440,01;ativo
CTR-000024;2023-07;25;25213,4;ativo
CTR-000024;2023-08;26;24982,36;ativo
CTR-000024;2023-09;27;24746,81;ativo
CTR-000024;2023-10;28;24506,65;ativo
CTR-000024;2023-11;29;24261,81;ativo
CTR-000024;2023-12;30;24012,17;ativo
CTR-000024;2024-01;31;23757,66;ativo
CTR-000024;2024-02;32;23498,18;ativo
CTR-000024;2024-03;33;23233,62;ativo
CTR-000024;2024-04;34;22963,89;ativo
CTR-000024;2024-05;35;22688,89;ativo
CTR-000024;2024-06;36;22408,52;ativo
CTR-000024;2024-07;37;22122,67;ativo
CTR-000024;2024-08;38;21831,23;ativo
CTR-000024;2024-09;39;21534,1;ativo
CTR-000024;2024-10;40;21231,15;ativo
CTR-000024;2024-11;41;20922,29;ativo
CTR-000024;2024-12;42;20607,4;ativo
CTR-000024;2025-01;43;20286,34;ativo
CTR-000024;2025-02;44;19959,02;ativo
CTR-000024;2025-03;45;19625,3;ativo
CTR-000024;2025-04;46;19285,05;ativo
CTR-000024;2025-05;47;18938,16;ativo
CTR-000024;2025-06;48;18584,48;ativo
CTR-000024;2025-07;49;18223,9;ativo
CTR-000024;2025-08;50;17856,27;ativo
CTR-000024;2025-09;51;17481,45;ativo
CTR-000024;2025-10;52;17099,31;ativo
CTR-000024;2025-11;53;16709,7;ativo
CTR-000024;2025-12;54;16312,47;ativo
CTR-000024;2026-01;55;15907,49;ativo
CTR-000024;2026-02;56;15494,58;ativo
CTR-000024;2026-03;57;15073,61;ativo
CTR-000025;2022-10;1;57206,93;ativo
CTR-000025;2022-11;2;56995,29;ativo
CTR-000025;2022-12;3;56779,52;ativo
CTR-000025;2023-01;4;56559,54;ativo
CTR-000025;2023-02;5;56335,26;ativo
CTR-000025;2023-03;6;56106,6;ativo
CTR-000025;2023-04;7;55873,47;ativo
CTR-000025;2023-05;8;55635,8;ativo
CTR-000025;2023-06;9;55393,48;ativo
CTR-000025;2023-07;10;55146,43;ativo
CTR-000025;2023-08;11;54894,56;ativo
CTR-000025;2023-09;12;54637,77;ativo
CTR-000025;2023-10;13;54375,97;ativo
CTR-000025;2023-11;14;54109,06;ativo
CTR-000025;2023-12;15;53836,93;ativo
CTR-000025;2024-01;16;53559,49;ativo
CTR-000025;2024-02;17;53276,64;ativo
CTR-000025;2024-03;18;52988,26;ativo
CTR-000025;2024-04;19;52694,25;ativo
CTR-000025;2024-05;20;52394,5;ativo
CTR-000025;2024-06;21;52088,89;ativo
CTR-000025;2024-07;22;51777,33;ativo
CTR-000025;2024-08;23;51459,67;ativo
CTR-000025;2024-09;24;51135,82;ativo
CTR-000025;2024-10;25;50805,64;ativo
CTR-000025;2024-11;26;50469,01;ativo
CTR-000025;2024-12;27;50125,82;ativo
CTR-000025;2025-01;28;49775,92;ativo
CTR-000025;2025-02;29;49419,19;ativo
CTR-000025;2025-03;30;49055,49;ativo
CTR-000025;2025-04;31;48684,69;ativo
CTR-000025;2025-05;32;48306,66;ativo
CTR-000025;2025-06;33;47921,24;ativo
CTR-000025;2025-07;34;47528,3;ativo
CTR-000025;2025-08;35;47127,68;ativo
CTR-000025;2025-09;36;46719,24;ativo
CTR-000025;2025-10;37;46302,83;ativo
CTR-000025;2025-11;38;45878,29;ativo
CTR-000025;2025-12;39;45445,46;ativo
CTR-000025;2026-01;40;45004,18;ativo
CTR-000025;2026-02;41;44554,28;ativo
CTR-000025;2026-03;42;44095,59;ativo
CTR-000026;2022-07;1;58028,43;ativo
CTR-000026;2022-08;2;57661,65;ativo
CTR-000026;2022-09;3;57289,59;ativo
CTR-000026;2022-10;4;56912,16;ativo
CTR-000026;2022-11;5;56529,29;ativo
CTR-000026;2022-12;6;56140,9;ativo
CTR-000026;2023-01;7;55746,91;ativo
CTR-000026;2023-02;8;55347,24;ativo
CTR-000026;2023-03;9;54941,81;ativo
CTR-000026;2023-04;10;54530,53;ativo
CTR-000026;2023-05;11;54113,32;ativo
CTR-000026;2023-06;12;53690,09;ativo
CTR-000026;2023-07;13;53260,76;ativo
CTR-000026;2023-08;14;52825,24;ativo
CTR-000026;2023-09;15;52383,44;ativo
CTR-000026;2023-10;16;51935,27;ativo
CTR-000026;2023-11;17;51480,64;ativo
CTR-000026;2023-12;18;51019,45;ativo
CTR-000026;2024-01;19;50551,62;ativo
CTR-000026;2024-02;20;50077,03;ativo
CTR-000026;2024-03;21;49595,61;ativo
CTR-000026;2024-04;22;49107,24;ativo
CTR-000026;2024-05;23;48611,83;ativo
CTR-000026;2024-06;24;48109,28;ativo
CTR-000026;2024-07;25;47599,48;ativo
CTR-000026;2024-08;26;47082,33;ativo
CTR-000026;2024-09;27;46557,73;ativo
CTR-000026;2024-10;28;46025,56;ativo
CTR-000026;2024-11;29;45485,71;ativo
CTR-000026;2024-12;30;44938,08;ativo
CTR-000026;2025-01;31;44382,56;ativo
CTR-000026;2025-02;32;43819,02;ativo
CTR-000026;2025-03;33;43247,37;ativo
CTR-000026;2025-04;34;42667,46;ativo
CTR-000026;2025-05;35;42079,2;ativo
CTR-000026;2025-06;36;41482,45;ativo
CTR-000026;2025-07;37;40877,1;ativo
CTR-000026;2025-08;38;40263,02;ativo
CTR-000026;2025-09;39;39640,09;ativo
CTR-000026;2025-10;40;39008,17;ativo
CTR-000026;2025-11;41;38367,14;ativo
CTR-000026;2025-12;42;37716,87;ativo
CTR-000026;2026-01;43;37057,23;ativo
CTR-000026;2026-02;44;36388,07;ativo
CTR-000026;2026-03;45;35709,26;ativo
CTR-000027;2015-10;1;51034,84;ativo
CTR-000027;2015-11;2;50548,75;ativo
CTR-000027;2015-12;3;50053,71;ativo
CTR-000027;2016-01;4;49549,57;ativo
CTR-000027;2016-02;5;49036,16;ativo
CTR-000027;2016-03;6;48513,3;ativo
CTR-000027;2016-04;7;47980,83;ativo
CTR-000027;2016-05;8;47438,56;ativo
CTR-000027;2016-06;9;46886,31;ativo
CTR-000027;2016-07;10;46323,91;ativo
CTR-000027;2016-08;11;45751,16;ativo
CTR-000027;2016-09;12;45167,87;ativo
CTR-000027;2016-10;13;44573,86;ativo
CTR-000027;2016-11;14;43968,92;ativo
CTR-000027;2016-12;15;43352,85;ativo
CTR-000027;2017-01;16;42725,44;ativo
CTR-000027;2017-02;17;42086,5;ativo
CTR-000027;2017-03;18;41435,8;ativo
CTR-000027;2017-04;19;40773,14;ativo
CTR-000027;2017-05;20;40098,28;ativo
CTR-000027;2017-06;21;39411,01;ativo
CTR-000027;2017-07;22;38711,1;ativo
CTR-000027;2017-08;23;37998,31;ativo
CTR-000027;2017-09;24;37272,42;ativo
CTR-000027;2017-10;25;36533,16;ativo
CTR-000027;2017-11;26;35780,31;ativo
CTR-000027;2017-12;27;35013,61;ativo
CTR-000027;2018-01;28;34232,81;ativo
CTR-000027;2018-02;29;33437,65;ativo
CTR-000027;2018-03;30;32627,86;ativo
CTR-000027;2018-04;31;31803,17;ativo
CTR-000027;2018-05;32;30963,31;ativo
CTR-000027;2018-06;33;30108,0;ativo
CTR-000027;2018-07;34;29236,96;ativo
CTR-000027;2018-08;35;28349,9;ativo
CTR-000027;2018-09;36;27446,51;ativo
CTR-000027;2018-10;37;26526,52;ativo
CTR-000027;2018-11;38;25589,59;ativo
CTR-000027;2018-12;39;24635,44;ativo
CTR-000027;2019-01;40;23663,73;ativo
CTR-000027;2019-02;41;22674,14;ativo
CTR-000027;2019-03;42;21666,36;ativo
CTR-000027;2019-04;43;20640,03;ativo
CTR-000027;2019-05;44;19594,83;ativo
CTR-000027;2019-06;45;18530,4;ativo
CTR-000027;2019-07;46;17446,39;ativo
CTR-000027;2019-08;47;16342,43;ativo
CTR-000027;2019-09;48;15218,18;ativo
CTR-000027;2019-10;49;14073,24;ativo
CTR-000027;2019-11;50;12907,24;ativo
CTR-000027;2019-12;51;11719,79;ativo
CTR-000027;2020-01;52;10510,49;ativo
CTR-000027;2020-02;53;9278,96;ativo
CTR-000027;2020-03;54;8024,77;ativo
CTR-000027;2020-04;55;6747,5;ativo
CTR-000027;2020-05;56;5446,75;ativo
CTR-000027;2020-06;57;4122,06;ativo
CTR-000027;2020-07;58;2773,01;ativo
CTR-000027;2020-08;59;1399,14;ativo
CTR-000027;2020-09;60;0,0;ativo
CTR-000028;2020-12;1;49361,85;ativo
CTR-000028;2021-01;2;48854,98;ativo
CTR-000028;2021-02;3;48339,94;ativo
CTR-000028;2021-03;4;47816,59;ativo
CTR-000028;2021-04;5;47284,79;ativo
CTR-000028;2021-05;6;46744,41;ativo
CTR-000028;2021-06;7;46195,3;ativo
CTR-000028;2021-07;8;45637,34;ativo
CTR-000028;2021-08;9;45070,37;ativo
CTR-000028;2021-09;10;44494,25;ativo
CTR-000028;2021-10;11;43908,84;ativo
CTR-000028;2021-11;12;43313,97;ativo
CTR-000028;2021-12;13;42709,51;ativo
CTR-000028;2022-01;14;42095,29;ativo
CTR-000028;2022-02;15;41471,16;ativo
CTR-000028;2022-03;16;40836,96;ativo
CTR-000028;2022-04;17;40192,52;ativo
CTR-000028;2022-05;18;39537,69;ativo
CTR-000028;2022-06;19;38872,28;ativo
CTR-000028;2022-07;20;38196,14;ativo
CTR-000028;2022-08;21;37509,08;ativo
CTR-000028;2022-09;22;36810,94;ativo
CTR-000028;2022-10;23;36101,53;ativo
CTR-000028;2022-11;24;35380,67;ativo
CTR-000028;2022-12;25;34648,18;ativo
CTR-000028;2023-01;26;33903,87;ativo
CTR-000028;2023-02;27;33147,55;ativo
CTR-000028;2023-03;28;32379,02;ativo
CTR-000028;2023-04;29;31598,09;ativo
CTR-000028;2023-05;30;30804,55;ativo
CTR-000028;2023-06;31;29998,21;ativo
CTR-000028;2023-07;32;29178,86;ativo
CTR-000028;2023-08;33;28346,29;ativo
CTR-000028;2023-09;34;27500,27;ativo
CTR-000028;2023-10;35;26640,61;ativo
CTR-000028;2023-11;36;25767,07;ativo
CTR-000028;2023-12;37;24879,44;ativo
